PK;NOMBRE;DESCRIPCION-ENTIDAD;HORARIO;EQUIPAMIENTO;TRANSPORTE;DESCRIPCION;ACCESIBILIDAD;CONTENT-URL;NOMBRE-VIA;CLASE-VIAL;TIPO-NUM;NUM;PLANTA;PUERTA;ESCALERAS;ORIENTACION;LOCALIDAD;PROVINCIA;CODIGO-POSTAL;COD-BARRIO;BARRIO;COD-DISTRITO;DISTRITO;COORDENADA-X;COORDENADA-Y;LATITUD;LONGITUD;TELEFONO;FAX;EMAIL;TIPO;
13499;"Aparcamiento para residentes. Camarena";"";"";"";"";"Plazas: 192 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6b9415cbed51c010VgnVCM2000000c205a0aRCRD";"CAMARENA";"CALLE";"V";"59";"-1";"01";"1";"";"MADRID";"MADRID";"28047";"4";"ALUCHE";"10";"LATINA";"435869";"4471773";"40.39409662327533";"-3.755650361571214";"";"";"";"/contenido/entidadesYorganismos/AparcamientosResidentes"; 
13539;"Aparcamiento para residentes. Camino de los Vinateros I";"";"";"";"";"Plazas: 249 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b1c415cbed51c010VgnVCM2000000c205a0aRCRD";"CAMINO DE LOS VINATEROS";"CALLE";"V";"159";"";"";"";"";"MADRID";"MADRID";"28030";"6";"VINATEROS";"14";"MORATALAZ";"445506";"4473061";"40.4063803140088";"-3.642216978933147";"";"";"";"/contenido/entidadesYorganismos/AparcamientosResidentes"; 
13538;"Aparcamiento para residentes. Camino de los Vinateros II (El Torito)";"";"";"";"";"Plazas: 477 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=08e415cbed51c010VgnVCM2000000c205a0aRCRD";"CAMINO DE LOS VINATEROS";"CALLE";"V";"120";"";"";"";"";"MADRID";"MADRID";"28030";"6";"VINATEROS";"14";"MORATALAZ";"445178";"4473138";"40.4070586556589";"-3.64609602112553";"";"";"";"/contenido/entidadesYorganismos/AparcamientosResidentes"; 
13632;"Aparcamiento para residentes. Camino Viejo de Legan�s";"";"";"";"";"Plazas: 284 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5e0515cbed51c010VgnVCM2000000c205a0aRCRD";"CAMINO VIEJO DE LEGANES";"CALLE";"V";"179";"";"";"";"";"MADRID";"MADRID";"28025";"7";"ABRANTES";"11";"CARABANCHEL";"437903";"4470256";"40.38058220013319";"-3.7315453065945747";"";"";"";"/contenido/entidadesYorganismos/AparcamientosResidentes"; 
13518;"Aparcamiento para residentes. Campillo del Mundo Nuevo";"";"";"";"";"Plazas: 452 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a5047339ae51c010VgnVCM2000000c205a0aRCRD";"CAMPILLO DEL MUNDO NUEVO";"PLAZA";"V";"3";"";"";"";"";"MADRID";"MADRID";"28005";"2";"EMBAJADORES";"1";"CENTRO";"439909";"4473110";"40.4064404010153";"-3.70818511731584";"";"";"";"/contenido/entidadesYorganismos/AparcamientosResidentes"; 
81710;"Aparcamiento para residentes. Canal";"";"";"";"";"Plazas: 112 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid  Tel�fonos: 618 856 882                    604 288 125";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=78dbc2c6e051c010VgnVCM2000000c205a0aRCRD";"CEA BERMUDEZ";"CALLE";"V";"1";"";"";"";"";"MADRID";"MADRID";"28003";"2";"ARAPILES";"7";"CHAMBERI";"440157";"4476680";"40.4386229816115";"-3.70560050313099";"";"";"";"/contenido/entidadesYorganismos/AparcamientosResidentes"; 
13624;"Aparcamiento para residentes. Cantabria";"";"";"";"";"Plazas: 211 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=9dd015cbed51c010VgnVCM2000000c205a0aRCRD";"BERGANTIN";"CALLE";"V";"24";"";"";"";"";"MADRID";"MADRID";"28042";"1";"ALAMEDA DE OSUNA";"21";"BARAJAS";"450543";"4478921";"40.4594904098294";"-3.5833143755023";"";"";"";"/contenido/entidadesYorganismos/AparcamientosResidentes"; 
81733;"Aparcamiento para residentes. Castell�";"";"";"";"";"Plazas: 303 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=cefbc2c6e051c010VgnVCM2000000c205a0aRCRD";"DIEGO DE LEON";"CALLE";"V";"29";"";"";"";"";"MADRID";"MADRID";"28006";"6";"CASTELLANA";"4";"SALAMANCA";"442203";"4476252";"40.434908578522";"-3.68143698282303";"";"";"";"/contenido/entidadesYorganismos/AparcamientosResidentes"; 
13567;"Aparcamiento para residentes. Castrillo de Aza";"";"";"";"";"Plazas: 297 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=fa5515cbed51c010VgnVCM2000000c205a0aRCRD";"SANTA EUGENIA";"AVENIDA";"V";"1";"";"";"";"";"MADRID";"MADRID";"28031";"2";"SANTA EUGENIA";"18";"VILLA DE VALLECAS";"448421";"4470809";"40.3862854427749";"-3.60768383167671";"";"";"";"/contenido/entidadesYorganismos/AparcamientosResidentes"; 
13533;"Aparcamiento para residentes. Ca�ada";"";"";"";"";"Plazas: 288 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a43515cbed51c010VgnVCM2000000c205a0aRCRD";"CA�ADA";"CALLE";"V";"27";"";"";"";"";"MADRID";"MADRID";"28030";"6";"VINATEROS";"14";"MORATALAZ";"445301";"4472911";"40.4050195561753";"-3.64462726953091";"";"";"";"/contenido/entidadesYorganismos/AparcamientosResidentes"; 
13636;"Aparcamiento para residentes. Chamber�";"";"";"";"";"Plazas: 690 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=fb247339ae51c010VgnVCM2000000c205a0aRCRD";"SANTA ENGRACIA";"CALLE";"V";"34";"";"";"";"";"MADRID";"MADRID";"28010";"4";"ALMAGRO";"7";"CHAMBERI";"440849";"4475951";"40.4321041641281";"-3.69736547125222";"";"";"";"/contenido/entidadesYorganismos/AparcamientosResidentes"; 
81734;"Aparcamiento para residentes. Chaparral";"";"";"";"";"Plazas: 226 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=152cc2c6e051c010VgnVCM2000000c205a0aRCRD";"CHAPARRAL";"CALLE";"V";"40";"";"";"";"";"MADRID";"MADRID";"28033";"4";"PINAR DEL REY";"16";"HORTALEZA";"446416";"4480168";"40.4704680711316";"-3.63209844013838";"";"";"";"/contenido/entidadesYorganismos/AparcamientosResidentes"; 
13568;"Aparcamiento para residentes. Cidam�n";"";"";"";"";"Plazas: 343 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=418515cbed51c010VgnVCM2000000c205a0aRCRD";"ABALOS";"CALLE";"V";"4";"";"";"";"";"MADRID";"MADRID";"28043";"6";"SAN JUAN BAUTISTA";"15";"CIUDAD LINEAL";"444371";"4477936";"40.4502275088023";"-3.65601940414286";"";"";"";"/contenido/entidadesYorganismos/AparcamientosResidentes"; 
13503;"Aparcamiento para residentes. Clara del Rey";"";"";"";"";"Plazas: 179 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=97a515cbed51c010VgnVCM2000000c205a0aRCRD";"CLARA DEL REY";"CALLE";"V";"49";"";"";"";"";"MADRID";"MADRID";"28002";"2";"PROSPERIDAD";"5";"CHAMARTIN";"443287";"4477242";"40.4439002303705";"-3.66873934705878";"";"";"";"/contenido/entidadesYorganismos/AparcamientosResidentes"; 
24099;"Aparcamiento para residentes. Codorniz";"";"";"";"";"Plazas: 705 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=10606545f951c010VgnVCM2000000c205a0aRCRD";"MONSE�OR OSCAR ROMERO";"CALLE";"V";"75";"-3";"";"";"";"MADRID";"MADRID";"28047";"4";"VISTA ALEGRE";"11";"CARABANCHEL";"436248";"4470455";"40.3822490532466";"-3.75106420146634";"";"";"";"/contenido/entidadesYorganismos/AparcamientosResidentes"; 
13569;"Aparcamiento para residentes. Comandante Ben�tez";"";"";"";"";"Plazas: 166 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=edc515cbed51c010VgnVCM2000000c205a0aRCRD";"COMANDANTE BENITEZ";"CALLE";"V";"16";"";"";"";"";"MADRID";"MADRID";"28045";"3";"CHOPERA";"2";"ARGANZUELA";"440742";"4472112";"40.3975109762013";"-3.69826675336291";"";"";"";"/contenido/entidadesYorganismos/AparcamientosResidentes"; 
13571;"Aparcamiento para residentes. Condado de Trevi�o";"";"";"";"";"Plazas: 195 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=34f515cbed51c010VgnVCM2000000c205a0aRCRD";"CONDADO DE TREVI�O";"CALLE";"V";"31";"";"";"";"";"MADRID";"MADRID";"28033";"9";"COSTILLARES";"15";"CIUDAD LINEAL";"443249";"4481255";"40.4800505171255";"-3.66955150726522";"";"";"";"/contenido/entidadesYorganismos/AparcamientosResidentes"; 
24101;"Aparcamiento para residentes. Conde de Casal / Mediterraneo";"";"";"";"";"Plazas: 1650 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=549e6545f951c010VgnVCM2000000c205a0aRCRD";"MEDITERRANEO";"AVENIDA";"V";"28";"";"";"";"";"MADRID";"MADRID";"28007";"1";"PACIFICO";"3";"RETIRO";"442855";"4473143";"40.4069414961023";"-3.67346590971438";"";"";"";"/contenido/entidadesYorganismos/AparcamientosResidentes"; 
13504;"Aparcamiento para residentes. Coraz�n de Mar�a I";"";"";"";"";"Plazas: 166 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8a1615cbed51c010VgnVCM2000000c205a0aRCRD";"CORAZON DE MARIA";"CALLE";"V";"6";"";"";"";"";"MADRID";"MADRID";"28002";"2";"PROSPERIDAD";"5";"CHAMARTIN";"443097";"4476862";"40.440466332376";"-3.67094880753214";"";"";"";"/contenido/entidadesYorganismos/AparcamientosResidentes"; 
24103;"Aparcamiento para residentes. Coraz�n de Mar�a II";"";"";"";"";"Plazas: 327 p�blicas y 750 para residentes  Informacion sobre accesibilidad:  No tiene escalera adaptada No tiene ascensor de salida a calle 2 aseos accesibles (1&amp;ordf; planta)  Plazas para minusv�lidos residentes: 6    Abierto 24 horas   Titularidad: Ayuntamiento de Madrid";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b74e6545f951c010VgnVCM2000000c205a0aRCRD";"CORAZON DE MARIA";"CALLE";"V";"72";"";"";"";"";"MADRID";"MADRID";"28002";"2";"PROSPERIDAD";"5";"CHAMARTIN";"443433";"4477298";"40.4444174410574";"-3.6670287481035015";"915 563 165 / 915 195 280";"";"aparcamientocorazondemaria@grupocogesa.es";"/contenido/entidadesYorganismos/AparcamientosResidentes"; 
13500;"Aparcamiento para residentes. Cuevas de Almanzora";"";"";"";"";"Plazas: 203 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=276615cbed51c010VgnVCM2000000c205a0aRCRD";"MOJACAR";"CALLE";"V";"2";"";"";"";"";"MADRID";"MADRID";"28033";"5";"APOSTOL SANTIAGO";"16";"HORTALEZA";"444240";"4481178";"40.47941994494686";"-3.6578569564924415";"";"";"";"/contenido/entidadesYorganismos/AparcamientosResidentes"; 
81737;"Aparcamiento para residentes. Cumare";"";"";"";"";"Plazas: 156 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=975dc2c6e051c010VgnVCM2000000c205a0aRCRD";"NEVADO DEL RUIZ";"CALLE";"V";"4";"";"";"";"";"MADRID";"MADRID";"28033";"4";"PINAR DEL REY";"16";"HORTALEZA";"446165";"4480082";"40.4696757985277";"-3.63504463154674";"";"";"";"/contenido/entidadesYorganismos/AparcamientosResidentes"; 
183580;"Aparcamiento para residentes. C�ndido Mateos";"";"";"";"";"Plazas: 618 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b865bdc85c01c010VgnVCM2000000c205a0aRCRD";"VALLE DE MENA";"CALLE";"V";"23";"";"";"";"";"MADRID";"MADRID";"28039";"4";"VALDEZARZA";"9";"MONCLOA-ARAVACA";"439022";"4480260";"40.47078717988781";"-3.7193258238376576";"";"";"";"/contenido/entidadesYorganismos/AparcamientosResidentes"; 
13535;"Aparcamiento para residentes. Darwin";"";"";"";"";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=dca27339ae51c010VgnVCM2000000c205a0aRCRD";"MORATALAZ";"AVENIDA";"V";"58";"";"";"";"";"MADRID";"MADRID";"28030";"5";"FONTARRON";"14";"MORATALAZ";"444527";"4472985";"40.405638665853";"-3.65375539091826";"S/T";"";"";"/contenido/entidadesYorganismos/AparcamientosResidentes"; 
183760;"Aparcamiento para residentes. Doce de Octubre";"";"";"";"";"Plazas: 694 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=4826bdc85c01c010VgnVCM2000000c205a0aRCRD";"ALCALDE SAINZ DE BARANDA";"CALLE";"V";"";"";"";"";"";"MADRID";"MADRID";"28009";"4";"IBIZA";"3";"RETIRO";"442633";"4474354";"40.4178437921393";"-3.67619550529124";"S/T";"";"";"/contenido/entidadesYorganismos/AparcamientosResidentes"; 
13630;"Aparcamiento para residentes. Doctor Cirajas";"";"";"";"";"Plazas: 324 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7d8615cbed51c010VgnVCM2000000c205a0aRCRD";"DOCTOR CIRAJAS";"CALLE";"V";"3";"";"";"";"";"MADRID";"MADRID";"28017";"2";"PUEBLO NUEVO";"15";"CIUDAD LINEAL";"445930";"4476291";"40.4355062053263";"-3.63749208941804";"S/T";"";"";"/contenido/entidadesYorganismos/AparcamientosResidentes"; 
13551;"Aparcamiento para residentes. Doctor Laguna";"";"";"";"";"Plazas: 537 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b7f57339ae51c010VgnVCM2000000c205a0aRCRD";"DOCE DE OCTUBRE";"CALLE";"V";"28";"";"";"";"";"MADRID";"MADRID";"28009";"6";"NI�O JESUS";"3";"RETIRO";"442856";"4474152";"40.416038617548956";"-3.673543967928384";"T/D";"";"";"/contenido/entidadesYorganismos/AparcamientosResidentes"; 
39871;"Aparcamiento para residentes. Dom�nico Scarlatti";"";"";"";"";"Plazas: 480 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=81e9946be351c010VgnVCM2000000c205a0aRCRD";"DOMENICO SCARLATTI";"CALLE";"V";"7";"";"";"";"";"MADRID";"MADRID";"28003";"6";"VALLEHERMOSO";"7";"CHAMBERI";"439249";"4476978";"40.4412401903695";"-3.71633149805864";"S/T";"";"";"/contenido/entidadesYorganismos/AparcamientosResidentes"; 
7410134;"Aparcamiento para residentes. El Greco";"";"";"";"";"Plazas: 225 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c0869f29bb305410VgnVCM1000000b205a0aRCRD";"EL GRECO";"CALLE";"V";"29";"-1";"";"";"";"MADRID";"MADRID";"28011";"3";"LUCERO";"10";"LATINA";"436589";"4473236";"40.4073286671443";"-3.74731337285804";"S/T";"";"";"/contenido/entidadesYorganismos/AparcamientosResidentes"; 
4831001;"Aparcamiento para residentes. Elvira";"";"";"";"";"Plazas: 192 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid  Gesti�n: Empresa Municipal de Transportes (EMT) (m�s informaci�n)";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ca1cec05bd2a8110VgnVCM2000000c205a0aRCRD";"ELVIRA";"CALLE";"V";"36";"";"";"";"";"MADRID";"MADRID";"28028";"3";"FUENTE DEL BERRO";"4";"SALAMANCA";"443523";"4474708";"40.4210921187441";"-3.66573849295254";"";"";"";"/contenido/entidadesYorganismos/AparcamientosResidentes"; 
24106;"Aparcamiento para residentes. Emigrantes";"";"";"";"";"Plazas: 281 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=bca06545f951c010VgnVCM2000000c205a0aRCRD";"MINAYA";"CALLE";"V";"1";"";"";"";"";"MADRID";"MADRID";"28043";"3";"CANILLAS";"16";"HORTALEZA";"446066";"4479857";"40.467641830775";"-3.63619153620736";"";"";"";"/contenido/entidadesYorganismos/AparcamientosResidentes"; 
13524;"Aparcamiento para residentes. Encomienda de Palacios";"";"";"";"";"Plazas: 320 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=1ad615cbed51c010VgnVCM2000000c205a0aRCRD";"ENCOMIENDA DE PALACIOS";"CALLE";"V";"170";"";"";"";"";"MADRID";"MADRID";"28030";"5";"FONTARRON";"14";"MORATALAZ";"445402";"4472269";"40.3992442473467";"-3.64337827121037";"";"";"";"/contenido/entidadesYorganismos/AparcamientosResidentes"; 
13550;"Aparcamiento para residentes. Esfinge";"";"";"";"";"Plazas: 777 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=600715cbed51c010VgnVCM2000000c205a0aRCRD";"ESFINGE";"CALLE";"V";"58";"-2";"";"";"";"MADRID";"MADRID";"28022";"7";"CANILLEJAS";"20";"SAN BLAS-CANILLEJAS";"448260";"4477146";"40.4433597743845";"-3.61009170061829";"S/T";"";"";"/contenido/entidadesYorganismos/AparcamientosResidentes"; 
170634;"Aparcamiento para residentes. Espalter";"";"";"";"";"Plazas: 480 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=4fc4ff632081c010VgnVCM1000000b205a0aRCRD";"ESPALTER";"CALLE";"V";"9";"";"";"";"";"MADRID";"MADRID";"28014";"5";"LOS JERONIMOS";"3";"RETIRO";"441464";"4473790";"40.4126788946921";"-3.68991968676579";"S/T";"";"";"/contenido/entidadesYorganismos/AparcamientosResidentes"; 
13558;"Aparcamiento para residentes. Esperanza";"";"";"";"";"Plazas: 986 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=23d27339ae51c010VgnVCM2000000c205a0aRCRD";"GARGANTILLA";"CALLE";"V";"2";"";"";"";"";"MADRID";"MADRID";"28005";"2";"ACACIAS";"2";"ARGANZUELA";"440267";"4472278";"40.3989760938926";"-3.7038907804774";"S/T";"";"";"/contenido/entidadesYorganismos/AparcamientosResidentes"; 
81743;"Aparcamiento para residentes. Espinillo";"";"";"";"";"Plazas: 155 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6b4cc2c6e051c010VgnVCM2000000c205a0aRCRD";"CIUDADANIA";"CALLE";"V";"5";"0";"";"";"";"MADRID";"MADRID";"28041";"4";"LOS ROSALES";"17";"VILLAVERDE";"441261";"4467581";"40.3567269645095";"-3.69174396514792";"";"";"";"/contenido/entidadesYorganismos/AparcamientosResidentes"; 
24108;"Aparcamiento para residentes. Esteban Villegas";"";"";"";"";"Plazas: 858 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e8b16545f951c010VgnVCM2000000c205a0aRCRD";"POETA ESTEBAN DE VILLEGAS";"CALLE";"V";"4";"";"";"";"";"MADRID";"MADRID";"28014";"5";"LOS JERONIMOS";"3";"RETIRO";"441970";"4473312";"40.40840893273142";"-3.683916231954491";"";"";"";"/contenido/entidadesYorganismos/AparcamientosResidentes"; 
13572;"Aparcamiento para residentes. Estrella Polar";"";"";"";"";"Plazas: 401 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b62715cbed51c010VgnVCM2000000c205a0aRCRD";"ESTRELLA POLAR";"CALLE";"V";"6";"";"";"";"";"MADRID";"MADRID";"28007";"3";"ESTRELLA";"3";"RETIRO";"443410";"4473549";"40.4106446983225";"-3.66696068383245";"";"";"";"/contenido/entidadesYorganismos/AparcamientosResidentes"; 
24111;"Aparcamiento para residentes. Eugenia de Montijo";"";"";"";"";"Plazas: 387 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=db226545f951c010VgnVCM2000000c205a0aRCRD";"PARQUE EUGENIA DE MONTIJO";"CALLE";"V";"5";"";"";"";"";"MADRID";"MADRID";"28047";"4";"VISTA ALEGRE";"11";"CARABANCHEL";"436159";"4470176";"40.37973285498474";"-3.7520789047195695";"";"";"";"/contenido/entidadesYorganismos/AparcamientosResidentes"; 
13573;"Aparcamiento para residentes. Ferrol";"";"";"";"";"Plazas: 350 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e30115cbed51c010VgnVCM2000000c205a0aRCRD";"EL FERROL";"AVENIDA";"V";"34";"";"";"";"";"MADRID";"MADRID";"28029";"4";"EL PILAR";"8";"FUENCARRAL-EL PARDO";"439994";"4480738";"40.47516452791494";"-3.707898978806774";"";"";"";"/contenido/entidadesYorganismos/AparcamientosResidentes"; 
13498;"Aparcamiento para residentes. Finisterre";"";"";"";"";"Plazas: 305 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0d4715cbed51c010VgnVCM2000000c205a0aRCRD";"FINISTERRE";"CALLE";"V";"21";"";"";"";"";"MADRID";"MADRID";"28029";"5";"LA PAZ";"8";"FUENCARRAL-EL PARDO";"440443";"4481128";"40.4787115545523";"-3.70264427058508";"";"";"";"/contenido/entidadesYorganismos/AparcamientosResidentes"; 
81745;"Aparcamiento para residentes. Fonsagrada";"";"";"";"";"Plazas: 253 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ed7dc2c6e051c010VgnVCM2000000c205a0aRCRD";"ARTEIJO";"PLAZA";"V";"10";"";"";"";"";"MADRID";"MADRID";"28029";"4";"EL PILAR";"8";"FUENCARRAL-EL PARDO";"440062";"4481018";"40.477694803073895";"-3.7071228764557786";"";"";"";"/contenido/entidadesYorganismos/AparcamientosResidentes"; 
4831271;"Aparcamiento para residentes. Francisco Altimiras";"";"";"";"";"Plazas: 59 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid  Gesti�n: Empresa Municipal de Transportes (EMT) (m�s informaci�n)";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c0055b87103a8110VgnVCM2000000c205a0aRCRD";"FRANCISCO ALTIMIRAS";"CALLE";"V";"2";"";"";"";"SEMIESQUINA CON LA AV. DE LOS TOREROS";"MADRID";"MADRID";"28028";"4";"GUINDALERA";"4";"SALAMANCA";"443720";"4476105";"40.4336887886822";"-3.663538450106072";"";"";"";"/contenido/entidadesYorganismos/AparcamientosResidentes"; 
