ID_MEDIDA;ANO;MES;ID;TIPOEDIFICIO;EDIFICIO;DIRECCION;DISTRITO;CODIGO_DISTRITO;BARRIO;CODIGO_BARRIO;COORDENADA_X;COORDENADA_Y;LONGITUD;LATITUD;SENSOR;TIPO;CLASE;GRUPO;UNIDADES;CONSUMO
9742;2022;12;177;Centros escolares;CEIP Vázquez de Mella;CALLE BAILEN, 18 28005 MADRID;CENTRO;1;PALACIO;11;439417.82;4473742.83;-3.7140360474586;40.4121016245246;[CEIP Vázquez de Mella][0177] Gas Cocina;EXTERNO;Gas;;kWh;138.5
9743;2022;12;140;Centros sociales;Centro de Acogida San Isidro;PASEO  REY,  34  28008  MADRID;MONCLOA - ARAVACA;9;CASA DE CAMPO;91;438740.9;4475221.7;-3.722156591222857;40.42537432635059;[Centro de Acogida San Isidro][0140] Electricidad General (Activa);EXTERNO;Energía activa;;kWh;12964.98926
9744;2022;12;140;Centros sociales;Centro de Acogida San Isidro;PASEO  REY,  34  28008  MADRID;MONCLOA - ARAVACA;9;CASA DE CAMPO;91;438740.9;4475221.7;-3.722156591222857;40.42537432635059;[Centro de Acogida San Isidro][0140] [B] Electricidad General (Reactiva);EXTERNO;Energía Reactiva;;kVArh;991
9746;2022;12;1033;Centros culturales y bibliotecas;Centro de Mayores San Francisco;CALLE JERTE, 3 (ENTRADA POR CALLE SAN BUENAVENTURA, 3) 28005 MADRID;CENTRO;1;PALACIO;11;439335.92;4473634.38;-3.714990913868;40.4111186882429;[Centro Mayores San Francisco][1033][Contador] Activa;EXTERNO;Energía activa;;kWh;24606.79883
9747;2022;12;1033;Centros culturales y bibliotecas;Centro de Mayores San Francisco;CALLE JERTE, 3 (ENTRADA POR CALLE SAN BUENAVENTURA, 3) 28005 MADRID;CENTRO;1;PALACIO;11;439335.92;4473634.38;-3.714990913868;40.4111186882429;[Centro Mayores San Francisco][1033][Contador] [B] Reactiva;EXTERNO;Energía Reactiva;;kVArh;5474.298828
9749;2022;12;644;Otras dependencias;Centro Integral de Formación de Seguridad y Emergencias;CALLE  SEPULVEDA,  153  28011  MADRID;LATINA;10;LUCERO;103;436221.6;4472724.44;-3.751226893196576;40.40286035100341;[CIFSE][0644] Electricidad General (Activa);EXTERNO;Energía activa;;kWh;40817.11719
9750;2022;12;644;Otras dependencias;Centro Integral de Formación de Seguridad y Emergencias;CALLE  SEPULVEDA,  153  28011  MADRID;LATINA;10;LUCERO;103;436221.6;4472724.44;-3.751226893196576;40.40286035100341;[CIFSE][0644] [B] Electricidad General (Reactiva);EXTERNO;Energía Reactiva;;kVArh;464.9988708
9762;2022;12;2391;Centros culturales y bibliotecas;CMM La Estrella - Carmen Martín Gaite;CALLE  PEZ AUSTRAL,  6  28007  MADRID;RETIRO;3;ESTRELLA;33;443619.8;4473907.8;-3.6645281903048983;40.41388273012112;[CMM La Estrella - Carmen Martín Gaite][2391] Electricidad General (Activa);EXTERNO;Energía activa;;kWh;7053
9763;2022;12;2391;Centros culturales y bibliotecas;CMM La Estrella - Carmen Martín Gaite;CALLE  PEZ AUSTRAL,  6  28007  MADRID;RETIRO;3;ESTRELLA;33;443619.8;4473907.8;-3.6645281903048983;40.41388273012112;[CMM La Estrella - Carmen Martín Gaite][2391] [B] Electricidad General (Reactiva);EXTERNO;Energía Reactiva;;kVArh;1322.200806
9772;2022;12;1359;Centros mixtos;Complejo Antonio Machado (CC, CM, Bib y EM);CALLE SAN ROMÁN DEL VALLE, 8 28037 MADRID;SAN BLAS - CANILLEJAS;20;ARCOS;204;447258.84;4474669.49;-3.621739896888182;40.41967156295551;[Complejo Antonio Machado][1359] Electricidad General (Activa);EXTERNO;Energía activa;;kWh;23249.00195
9773;2022;12;1359;Centros mixtos;Complejo Antonio Machado (CC, CM, Bib y EM);CALLE SAN ROMÁN DEL VALLE, 8 28037 MADRID;SAN BLAS - CANILLEJAS;20;ARCOS;204;447258.84;4474669.49;-3.621739896888182;40.41967156295551;[Complejo Antonio Machado][1359] [B] Electricidad General (Reactiva);EXTERNO;Energía Reactiva;;kVArh;2744.999756
9775;2022;12;702;Centros culturales y bibliotecas;Complejo Ascao - Pablo Neruda;CALLE ASCAO, 4 28017 MADRID;CIUDAD LINEAL;15;PUEBLO NUEVO;152;445565.18;4475620;-3.641334923876934;40.42963395178173;[Complejo Ascao - Pablo Neruda][0702] Electricidad General (Activa);EXTERNO;Energía activa;;kWh;5837.005371
9776;2022;12;702;Centros culturales y bibliotecas;Complejo Ascao - Pablo Neruda;CALLE ASCAO, 4 28017 MADRID;CIUDAD LINEAL;15;PUEBLO NUEVO;152;445565.18;4475620;-3.641334923876934;40.42963395178173;[Complejo Ascao - Pablo Neruda][0702] [B] Electricidad General (Reactiva);EXTERNO;Energía Reactiva;;kVArh;115
9777;2022;12;702;Centros culturales y bibliotecas;Complejo Ascao - Pablo Neruda;CALLE ASCAO, 4 28017 MADRID;CIUDAD LINEAL;15;PUEBLO NUEVO;152;445565.18;4475620;-3.641334923876934;40.42963395178173;[Complejo Ascao - Pablo Neruda][0702] Gas General;EXTERNO;Gas;;kWh;3462.999756
9778;2022;12;509;Centros culturales y bibliotecas;Complejo La Elipa - Islas Filipinas;CALLE NUESTRA SEÑORA DEL VILLAR, 6 28017 MADRID;CIUDAD LINEAL;15;VENTAS;151;444705.59;4474960.04;-3.6512062299873125;40.4234957928842;[Complejo La Elipa - Islas Filipinas][0509] Electricidad General;EXTERNO;Energía activa;;kWh;9247.004883
9779;2022;12;509;Centros culturales y bibliotecas;Complejo La Elipa - Islas Filipinas;CALLE NUESTRA SEÑORA DEL VILLAR, 6 28017 MADRID;CIUDAD LINEAL;15;VENTAS;151;444705.59;4474960.04;-3.6512062299873125;40.4234957928842;[Complejo La Elipa - Islas Filipinas][0509] [B] Electricidad General (Reactiva);EXTERNO;Energía Reactiva;;kVArh;1388
9780;2022;12;509;Centros culturales y bibliotecas;Complejo La Elipa - Islas Filipinas;CALLE NUESTRA SEÑORA DEL VILLAR, 6 28017 MADRID;CIUDAD LINEAL;15;VENTAS;151;444705.59;4474960.04;-3.6512062299873125;40.4234957928842;[Complejo La Elipa - Islas Filipinas][0509] Gas General;EXTERNO;Gas;;kWh;608.4099121
9781;2022;12;1083;Centros mixtos;Complejo La Vaguada;AVENIDA MONFORTE DE LEMOS, 38-40 28029 MADRID;FUENCARRAL - EL PARDO;8;PILAR;84;440036.44;4481276.19;-3.709012712706959;40.479004163276095;[Complejo La Vaguada][Contador TL] Activa;EXTERNO;Energía activa;;kWh;83865
9782;2022;12;1083;Centros mixtos;Complejo La Vaguada;AVENIDA MONFORTE DE LEMOS, 38-40 28029 MADRID;FUENCARRAL - EL PARDO;8;PILAR;84;440036.44;4481276.19;-3.709012712706959;40.479004163276095;[Complejo La Vaguada][Contador TL] [B] Reactiva;EXTERNO;Energía Reactiva;;kVArh;25803
9783;2022;12;2204;Centros culturales y bibliotecas;Complejo Sanchinarro;C/ PRINCESA ÉBOLI, 29;HORTALEZA;16;VALDEFUENTES;166;444469;4482391;-3.65526174471725;40.4903531015737;[Complejo Sanchinarro][2204] Electricidad General Complejo (Activa);EXTERNO;Energía activa;;kWh;33870.04688
9784;2022;12;2204;Centros culturales y bibliotecas;Complejo Sanchinarro;C/ PRINCESA ÉBOLI, 29;HORTALEZA;16;VALDEFUENTES;166;444469;4482391;-3.65526174471725;40.4903531015737;[Complejo Sanchinarro][2204] [B] Electricidad General Complejo (Reactiva);EXTERNO;Energía Reactiva;;kVArh;1923.004395
9785;2022;12;473;Centros sociales;CS Teresa de Calcuta;PLAZA NAVIO, 4 28042 MADRID;BARAJAS;21;ALAMEDA DE OSUNA;211;450183.84;4478454.95;-3.5871353643605675;40.45552661743925;[CC Teresa de Calcuta][0473] Electricidad General Ed Cafeteria (Activa);EXTERNO;Energía activa;;kWh;21716.00586
9786;2022;12;473;Centros sociales;CS Teresa de Calcuta;PLAZA NAVIO, 4 28042 MADRID;BARAJAS;21;ALAMEDA DE OSUNA;211;450183.84;4478454.95;-3.5871353643605675;40.45552661743925;[CC Teresa de Calcuta][0473][B] Electricidad General Ed Cafeteria (Reactiva);EXTERNO;Energía Reactiva;;kVArh;513
9787;2022;12;473;Centros sociales;CS Teresa de Calcuta;PLAZA NAVIO, 4 28042 MADRID;BARAJAS;21;ALAMEDA DE OSUNA;211;450183.84;4478454.95;-3.5871353643605675;40.45552661743925;[CC Teresa de Calcuta][0473] Gas General;EXTERNO;Gas;;kWh;3450.513184
9788;2022;12;1347;Centros mixtos;CSC Ágata;CALLE  DOCTOR MARTIN AREVALO,  2  28021  MADRID;VILLAVERDE;17;VILLAVERDE ALTO - CASCO HISTORICO DE VILLAVERDE;171;439859.4;4466459.9;-3.7081442219094676;40.34652511769153;[CSC Ágata][1347] Electricidad General (Activa);EXTERNO;Energía activa;;kWh;4481.001953
9789;2022;12;1347;Centros mixtos;CSC Ágata;CALLE  DOCTOR MARTIN AREVALO,  2  28021  MADRID;VILLAVERDE;17;VILLAVERDE ALTO - CASCO HISTORICO DE VILLAVERDE;171;439859.4;4466459.9;-3.7081442219094676;40.34652511769153;[CSC Ágata][1347] [B] Electricidad General (Reactiva);EXTERNO;Energía Reactiva;;kVArh;201
9790;2022;12;1347;Centros mixtos;CSC Ágata;CALLE  DOCTOR MARTIN AREVALO,  2  28021  MADRID;VILLAVERDE;17;VILLAVERDE ALTO - CASCO HISTORICO DE VILLAVERDE;171;439859.4;4466459.9;-3.7081442219094676;40.34652511769153;[CSC Ágata][1347] Gas General;EXTERNO;Gas;;kWh;2724.300049
9794;2022;12;1840;Centros mixtos;CSC Cánovas del Castillo;CALLE  JULIO AGUIRRE,  10  (y 12)  28026  MADRID;USERA;12;ALMENDRALES;124;440596;4470895.4;-3.699885221908352;40.38653537649406;[CSC Cánovas del Castillo][1840] Electricidad General (Activa);EXTERNO;Energía activa;;kWh;3850.006592
9795;2022;12;1840;Centros mixtos;CSC Cánovas del Castillo;CALLE  JULIO AGUIRRE,  10  (y 12)  28026  MADRID;USERA;12;ALMENDRALES;124;440596;4470895.4;-3.699885221908352;40.38653537649406;[CSC Cánovas del Castillo][1840] [B] Electricidad General (Reactiva);EXTERNO;Energía Reactiva;;kVArh;1827.005493
9800;2022;12;1063;Centros mixtos;CSC José Espronceda;CALLE  ALMANSA,  9  28039  MADRID;TETUAN;6;BELLAS VISTAS;61;440337;4477817.6;-3.7035853096723628;40.448875041907634;[CSC José Espronceda][1063] Electricidad General (Activa);EXTERNO;Energía activa;;kWh;6642.500488
9801;2022;12;1063;Centros mixtos;CSC José Espronceda;CALLE  ALMANSA,  9  28039  MADRID;TETUAN;6;BELLAS VISTAS;61;440337;4477817.6;-3.7035853096723628;40.448875041907634;[CSC José Espronceda][1063] [B] Electricidad General (Reactiva);EXTERNO;Energía Reactiva;;kVArh;3714.89917
9803;2022;12;1953;Centros mixtos;CSC Marconi;ACCESO  COLONIA MARCONI,  4  (calle San Eustaquio 25, frente a fachada)  28021  MADRID;VILLAVERDE;17;VILLAVERDE ALTO - CASCO HISTORICO DE VILLAVERDE;171;440516;4465173.9;-3.7002937145143866;40.33498759395666;[CC Marconi][1953] Electricidad General (Activa);EXTERNO;Energía activa;;kWh;544.7984619
9804;2022;12;1953;Centros mixtos;CSC Marconi;ACCESO  COLONIA MARCONI,  4  (calle San Eustaquio 25, frente a fachada)  28021  MADRID;VILLAVERDE;17;VILLAVERDE ALTO - CASCO HISTORICO DE VILLAVERDE;171;440516;4465173.9;-3.7002937145143866;40.33498759395666;[CC Marconi][1953] [B] Electricidad General (Reactiva);EXTERNO;Energía Reactiva;;kVArh;59.69999695
9805;2022;12;2446;Centros mixtos;CSC Montecarmelo;AVENIDA  MONASTERIO DE SILOS,  57  28049  MADRID;FUENCARRAL - EL PARDO;8;EL GOLOSO;88;440966;4484220.7;-3.696952039577801;40.504630657712134;[CC Montecarmelo][1210] Electricidad General Red (Activa);EXTERNO;Energía activa;;kWh;13618.00977
9806;2022;12;2446;Centros mixtos;CSC Montecarmelo;AVENIDA  MONASTERIO DE SILOS,  57  28049  MADRID;FUENCARRAL - EL PARDO;8;EL GOLOSO;88;440966;4484220.7;-3.696952039577801;40.504630657712134;[CC Montecarmelo][1210] [B] Electricidad General Red (Reactiva);EXTERNO;Energía Reactiva;;kVArh;123
9807;2022;12;2446;Centros mixtos;CSC Montecarmelo;AVENIDA  MONASTERIO DE SILOS,  57  28049  MADRID;FUENCARRAL - EL PARDO;8;EL GOLOSO;88;440966;4484220.7;-3.696952039577801;40.504630657712134;[CC Montecarmelo][1210] Gas General;EXTERNO;Gas;;kWh;1528.48291
9808;2022;12;1076;Centros mixtos;CSC Oporto;AVENIDA  OPORTO,  78  28019  MADRID;CARABANCHEL;11;OPAÑEL;112;438283.5;4470965;-3.7271354777305863;40.386994419524534;[CC Oporto][1076] Electricidad General (Activa);EXTERNO;Energía activa;;kWh;3730.002197
9809;2022;12;1076;Centros mixtos;CSC Oporto;AVENIDA  OPORTO,  78  28019  MADRID;CARABANCHEL;11;OPAÑEL;112;438283.5;4470965;-3.7271354777305863;40.386994419524534;[CC Oporto][1076] [B] Electricidad General (Reactiva);EXTERNO;Energía Reactiva;;kVArh;1222
9810;2022;12;196;Centros mixtos;CSC Rosario de Acuña;CALLE  MARIA DEL CARMEN,  65  28011  MADRID;LATINA;10;PUERTA DEL ANGEL;102;437987.1;4473166.1;-3.7308413844317583;40.406800787181176;[CC Rosario de Acuña][0196] Electricidad General (Activa);EXTERNO;Energía activa;;kWh;17129.00195
9811;2022;12;196;Centros mixtos;CSC Rosario de Acuña;CALLE  MARIA DEL CARMEN,  65  28011  MADRID;LATINA;10;PUERTA DEL ANGEL;102;437987.1;4473166.1;-3.7308413844317583;40.406800787181176;[CC Rosario de Acuña][0196] [B] Electricidad General (Reactiva);EXTERNO;Energía Reactiva;;kVArh;1692.001099
9827;2022;12;2094;Centros sociales;CSS San Vicente de Paul;CALLE  BUITRAGO DEL LOZOYA,  22  28035  MADRID;FUENCARRAL - EL PARDO;8;PEÑAGRANDE;83;439320.4;4480466.2;-3.7158258575415912;40.47266170705704;[CSS San Vicente de Paul][2094] Electricidad General (Activa);EXTERNO;Energía activa;;kWh;9018.99707
9828;2022;12;2094;Centros sociales;CSS San Vicente de Paul;CALLE  BUITRAGO DEL LOZOYA,  22  28035  MADRID;FUENCARRAL - EL PARDO;8;PEÑAGRANDE;83;439320.4;4480466.2;-3.7158258575415912;40.47266170705704;[CSS San Vicente de Paul][2094] [B] Electricidad General (Reactiva);EXTERNO;Energía Reactiva;;kVArh;899
9832;2022;12;1931;Centros deportivos;IDM La Bombilla;CALLE  SENDA DEL REY,  8  28040  MADRID;MONCLOA - ARAVACA;9;CASA DE CAMPO;91;437989.6;4476050.3;-3.7310929530965233;40.43278288927084;[IDM La Bombilla][1931] Electricidad General (Activa);EXTERNO;Energía activa;;kWh;9127.498047
9833;2022;12;1931;Centros deportivos;IDM La Bombilla;CALLE  SENDA DEL REY,  8  28040  MADRID;MONCLOA - ARAVACA;9;CASA DE CAMPO;91;437989.6;4476050.3;-3.7310929530965233;40.43278288927084;[IDM La Bombilla][1931] [B] Electricidad General (Reactiva);EXTERNO;Energía Reactiva;;kVArh;3476.498047
9844;2022;12;772;Centros administrativos;JMD Centro;CALLE MAYOR, 72 28013 MADRID;CENTRO;1;PALACIO;11;439700.82;4474124.14;-3.7107369303703;40.4155572059031;[JMD Centro][0772][Contador TL] Activa;EXTERNO;Energía activa;;kWh;24075
9845;2022;12;772;Centros administrativos;JMD Centro;CALLE MAYOR, 72 28013 MADRID;CENTRO;1;PALACIO;11;439700.82;4474124.14;-3.7107369303703;40.4155572059031;[JMD Centro][0772][Contador TL] [B] Reactiva;EXTERNO;Energía Reactiva;;kVArh;6114
9846;2022;12;772;Centros administrativos;JMD Centro;CALLE MAYOR, 72 28013 MADRID;CENTRO;1;PALACIO;11;439700.82;4474124.14;-3.7107369303703;40.4155572059031;[JMD Centro][0772] Gas Calefacción;EXTERNO;Gas;;kWh;2854.399902
9850;2022;12;97;Centros administrativos;JMD Chamberí;PLAZA CHAMBERI, 4 28010 MADRID;CHAMBERI;7;ALMAGRO;74;440869.04;4476056.1;-3.696209393767502;40.433186008045105;[JMD Chamberí][0097] Electricidad General (Activa);EXTERNO;Energía activa;;kWh;10.0019865
9851;2022;12;97;Centros administrativos;JMD Chamberí;PLAZA CHAMBERI, 4 28010 MADRID;CHAMBERI;7;ALMAGRO;74;440869.04;4476056.1;-3.696209393767502;40.433186008045105;[JMD Chamberí][0097] [B] Electricidad General (Reactiva);EXTERNO;Energía Reactiva;;kVArh;1.034688354
9852;2022;12;97;Centros administrativos;JMD Chamberí;PLAZA CHAMBERI, 4 28010 MADRID;CHAMBERI;7;ALMAGRO;74;440869.04;4476056.1;-3.696209393767502;40.433186008045105;[JMD Chamberí][0097] Gas General;EXTERNO;Gas;;kWh;1593.423096
9856;2022;12;1082;Centros administrativos;JMD Fuencarral;AVENIDA MONFORTE DE LEMOS, 40 28029 MADRID;FUENCARRAL - EL PARDO;8;PILAR;84;439842.57;4481114.66;-3.7097284197807;40.4785409720142;[JMD Fuencarral] [1082] Consumo General;EXTERNO;Energía activa;;kWh;6259.006836
9859;2022;12;547;Centros administrativos;JMD Latina;AVENIDA  LAS AGUILAS,  2  A  28044  MADRID;LATINA;10;AGUILAS;107;435134.83;4470776.22;-3.7646888345823384;40.38514079523045;[JMD Latina][0547] Electricidad General (activa);EXTERNO;Energía activa;;kWh;10466.00391
9860;2022;12;547;Centros administrativos;JMD Latina;AVENIDA  LAS AGUILAS,  2  A  28044  MADRID;LATINA;10;AGUILAS;107;435134.83;4470776.22;-3.7646888345823384;40.38514079523045;[JMD Latina][0547] [B] Electricidad General (reactiva);EXTERNO;Energía Reactiva;;kVArh;1542
9867;2022;12;1547;Centros administrativos;JMD Retiro;PLAZA DAOIZ Y VELARDE, 2 28007 MADRID;RETIRO;3;PACIFICO;31;442512.53;4472641.09;-3.6767484416364744;40.40260433216089;[JMD Retiro][1547][Contador] Activa;EXTERNO;Energía activa;;kWh;36524
9868;2022;12;1547;Centros administrativos;JMD Retiro;PLAZA DAOIZ Y VELARDE, 2 28007 MADRID;RETIRO;3;PACIFICO;31;442512.53;4472641.09;-3.6767484416364744;40.40260433216089;[JMD Retiro][1547][Contador] Reactiva;EXTERNO;Energía Reactiva;;kVArh;6301
9870;2022;12;1974;Centros administrativos;JMD San Blas;AVENIDA ARCENTALES, 28 28022 MADRID;SAN BLAS - CANILLEJAS;20;ROSAS;205;448288.44;4476153.63;-3.6093213451679547;40.4346558664931;[JMD San Blas][1947] Electricidad General (activa);EXTERNO;Energía activa;;kWh;36673.02344
9871;2022;12;1974;Centros administrativos;JMD San Blas;AVENIDA ARCENTALES, 28 28022 MADRID;SAN BLAS - CANILLEJAS;20;ROSAS;205;448288.44;4476153.63;-3.6093213451679547;40.4346558664931;[JMD San Blas][1947] [B] Electricidad General (reactiva);EXTERNO;Energía Reactiva;;kVArh;2053
9873;2022;12;38;Centros administrativos;JMD Tetuán;CALLE BRAVO MURILLO, 357 28020 MADRID;TETUAN;6;ALMENARA;64;441177.08;4479694.39;-3.692941512799195;40.46519734181354;[JMD Tetuán][0038] Electricidad General (Activa);EXTERNO;Energía activa;;kWh;7682.009277
9874;2022;12;38;Centros administrativos;JMD Tetuán;CALLE BRAVO MURILLO, 357 28020 MADRID;TETUAN;6;ALMENARA;64;441177.08;4479694.39;-3.692941512799195;40.46519734181354;[JMD Tetuán][0038] Interruptor General Línea Madrid (Activa);EXTERNO;Energía activa;;kWh;23121.27344
9875;2022;12;38;Centros administrativos;JMD Tetuán;CALLE BRAVO MURILLO, 357 28020 MADRID;TETUAN;6;ALMENARA;64;441177.08;4479694.39;-3.692941512799195;40.46519734181354;[JMD Tetuán][0038] [B] Electricidad General (Reactiva);EXTERNO;Energía Reactiva;;kVArh;14
9876;2022;12;38;Centros administrativos;JMD Tetuán;CALLE BRAVO MURILLO, 357 28020 MADRID;TETUAN;6;ALMENARA;64;441177.08;4479694.39;-3.692941512799195;40.46519734181354;[JMD Tetuán][0038] [B] Interruptor General Línea Madrid (Reactiva);EXTERNO;Energía Reactiva;;kVArh;5384.070801
9879;2022;12;1092;Centros administrativos;JMD Usera;AVENIDA RAFAELA YBARRA, 41 28026 MADRID;USERA;12;PRADOLONGO;127;439681.41;4470452.48;-3.7096201207582395;40.382700337633004;[JMD Usera][1092] Electricidad General (Activa);EXTERNO;Energía activa;;kWh;25610.00195
9880;2022;12;1092;Centros administrativos;JMD Usera;AVENIDA RAFAELA YBARRA, 41 28026 MADRID;USERA;12;PRADOLONGO;127;439681.41;4470452.48;-3.7096201207582395;40.382700337633004;[JMD Usera][1092] [B] Electricidad General (Reactiva);EXTERNO;Energía Reactiva;;kVArh;4541
9885;2022;12;1109;Centros administrativos;JMD Villaverde;CALLE  ARROYO BUENO,  53  28021  MADRID;VILLAVERDE;17;VILLAVERDE ALTO - CASCO HISTORICO DE VILLAVERDE;171;439601.07;4466720.42;-3.710352495616382;40.34904971795085;[JMD Villaverde][1109] Electricidad General Ed. Anexo (Activa);EXTERNO;Energía activa;;kWh;1300.900269
9886;2022;12;1109;Centros administrativos;JMD Villaverde;CALLE  ARROYO BUENO,  53  28021  MADRID;VILLAVERDE;17;VILLAVERDE ALTO - CASCO HISTORICO DE VILLAVERDE;171;439601.07;4466720.42;-3.710352495616382;40.34904971795085;[JMD Villaverde][1109] Electricidad General Ed. Principal (Activa);EXTERNO;Energía activa;;kWh;10403.00488
9887;2022;12;1109;Centros administrativos;JMD Villaverde;CALLE  ARROYO BUENO,  53  28021  MADRID;VILLAVERDE;17;VILLAVERDE ALTO - CASCO HISTORICO DE VILLAVERDE;171;439601.07;4466720.42;-3.710352495616382;40.34904971795085;[JMD Villaverde][1109] [B] Electricidad General Ed. Principal (Reactiva);EXTERNO;Energía Reactiva;;kVArh;1422
9888;2022;12;1109;Centros administrativos;JMD Villaverde;CALLE  ARROYO BUENO,  53  28021  MADRID;VILLAVERDE;17;VILLAVERDE ALTO - CASCO HISTORICO DE VILLAVERDE;171;439601.07;4466720.42;-3.710352495616382;40.34904971795085;[JMD Villaverde][1109] [B] Electricidad General Ed. Anexo (Reactiva);EXTERNO;Energía Reactiva;;kVArh;18.70000076
9890;2022;12;1109;Centros administrativos;JMD Villaverde;CALLE  ARROYO BUENO,  53  28021  MADRID;VILLAVERDE;17;VILLAVERDE ALTO - CASCO HISTORICO DE VILLAVERDE;171;439601.07;4466720.42;-3.710352495616382;40.34904971795085;[JMD Villaverde][1109] Gas General Edificio Principal;EXTERNO;Gas;;kWh;3659.681641
9899;2022;12;1987;Centros deportivos;Pabellón Jesús Rollán;CALLE AVENA, 11 28026 MADRID;USERA;12;ZOFIO;126;439280.11;4469746.13;-3.7152779102325;40.3760873422678;[Pabellón Jesús Rollán][1987] General BT;EXTERNO;Energía activa;;kWh;33658
9900;2022;12;1987;Centros deportivos;Pabellón Jesús Rollán;CALLE AVENA, 11 28026 MADRID;USERA;12;ZOFIO;126;439280.11;4469746.13;-3.7152779102325;40.3760873422678;[Pabellón Jesús Rollán][1987] Consumo Gas;EXTERNO;Gas;;kWh;18421
9901;2022;12;1131;Centros mixtos;Palacio Cibeles;PLAZA CIBELES, 1 28014 MADRID;RETIRO;3;LOS JERONIMOS;35;441294.07;4474471.09;-3.6919909715652;40.4187965631925;[Palacio Cibeles][1131][Contador TL] Activa;EXTERNO;Energía activa;;kWh;359651
9902;2022;12;1131;Centros mixtos;Palacio Cibeles;PLAZA CIBELES, 1 28014 MADRID;RETIRO;3;LOS JERONIMOS;35;441294.07;4474471.09;-3.6919909715652;40.4187965631925;[Palacio Cibeles][1131][Contador TL] [B] Reactiva;EXTERNO;Energía Reactiva;;kVArh;14911
9903;2022;12;1131;Centros mixtos;Palacio Cibeles;PLAZA CIBELES, 1 28014 MADRID;RETIRO;3;LOS JERONIMOS;35;441294.07;4474471.09;-3.6919909715652;40.4187965631925;[Palacio Cibeles][1131] Gas #2;EXTERNO;Gas;;kWh;565.9667358
9907;2022;12;594;Seguridad y emergencias;Parque de Bomberos 7;AVENIDA  HELLIN,  52  28037  MADRID;SAN BLAS - CANILLEJAS;20;AMPOSTA;203;447843.6;4475509.9;-3.614878401018411;40.42859088550729;[Parque de Bomberos 7][0594] Electricidad General (Activa);EXTERNO;Energía activa;;kWh;15637.99316
9908;2022;12;594;Seguridad y emergencias;Parque de Bomberos 7;AVENIDA  HELLIN,  52  28037  MADRID;SAN BLAS - CANILLEJAS;20;AMPOSTA;203;447843.6;4475509.9;-3.614878401018411;40.42859088550729;[Parque de Bomberos 7][0594] [B] Electricidad General (Reactiva);EXTERNO;Energía Reactiva;;kVArh;186.5
9911;2022;12;1046;Centros culturales y bibliotecas;Planetario de Madrid;AVENIDA  PLANETARIO,  16  28045  MADRID;ARGANZUELA;2;LEGAZPI;24;441919.09;4471566.9;-3.6849454373727;40.39283930441695;[Planetario de Madrid][1046] Electricidad General (Activa);EXTERNO;Energía activa;;kWh;132994.0938
9912;2022;12;1046;Centros culturales y bibliotecas;Planetario de Madrid;AVENIDA  PLANETARIO,  16  28045  MADRID;ARGANZUELA;2;LEGAZPI;24;441919.09;4471566.9;-3.6849454373727;40.39283930441695;[Planetario de Madrid][1046] [B] Electricidad General (Reactiva);EXTERNO;Energía Reactiva;;kVArh;1322
9913;2022;12;1046;Centros culturales y bibliotecas;Planetario de Madrid;AVENIDA  PLANETARIO,  16  28045  MADRID;ARGANZUELA;2;LEGAZPI;24;441919.09;4471566.9;-3.6849454373727;40.39283930441695;[Planetario de Madrid][1046] Gas General;EXTERNO;Gas;;kWh;1833.963989
9917;2022;12;1704;Seguridad y emergencias;Samur Base 14;CALLE CASUARINA, 10 28044 MADRID;LATINA;10;AGUILAS;107;435080.1;4470245.2;-3.7648004568420212;40.3802667445227;[Samur Base 14][1704] Electricidad General (Activa);EXTERNO;Energía activa;;kWh;591.1998291
9918;2022;12;1704;Seguridad y emergencias;Samur Base 14;CALLE CASUARINA, 10 28044 MADRID;LATINA;10;AGUILAS;107;435080.1;4470245.2;-3.7648004568420212;40.3802667445227;[Samur Base 14][1704] [B] Electricidad General (Reactiva);EXTERNO;Energía Reactiva;;kVArh;40.5
9919;2022;12;1174;Centros administrativos;Sede AG Hacienda;CALLE ALCALA, 45 28014 MADRID;CENTRO;1;JUSTICIA;14;440937.24;4474516.9;-3.695760433679633;40.419308936692836;[Sede AG Hacienda][1174][Contador TL] Activa;EXTERNO;Energía activa;;kWh;123744
9920;2022;12;1174;Centros administrativos;Sede AG Hacienda;CALLE ALCALA, 45 28014 MADRID;CENTRO;1;JUSTICIA;14;440937.24;4474516.9;-3.695760433679633;40.419308936692836;[Sede AG Hacienda][1174][Contador TL] [B] Reactiva;EXTERNO;Energía Reactiva;;kVArh;7479
9934;2023;1;2520;Otras dependencias;Almacén de la Villa;CALLE  AHUMAOS,  27  28052  MADRID;VICALVARO;19;CASCO HISTORICO DE VICALVARO;191;449292.6;4471741.7;-3.5974968359528807;40.394734071819954;[Almacén de la Villa][2520] Electricidad General (Activa);EXTERNO;Energía activa;;kWh;14247.93066
9935;2023;1;2520;Otras dependencias;Almacén de la Villa;CALLE  AHUMAOS,  27  28052  MADRID;VICALVARO;19;CASCO HISTORICO DE VICALVARO;191;449292.6;4471741.7;-3.5974968359528807;40.394734071819954;[Almacén de la Villa][2520] [B] Electricidad General (Reactiva);EXTERNO;Energía Reactiva;;kVArh;29.5
